customer_no,store_id,id,uuid
201700-000951,sevenapple,1210,b326c9d5-172e-4563-8187-b669ad1a2268
,Sevenone,1327,10a3ec0c-9bb1-4da9-b7ad-508b1299b8be
,sevenone02,5781,66349869-2ff5-4ff3-b4ef-56d40909aa8c
,sfh,7178,0ada02bd-8e36-4656-bbec-a159ba352665
,sh920703,1569,8d80c25e-0d07-417d-b6c6-b259933bc2ab
,sh9207031,5780,2d711ee2-e49a-4abf-bdda-788ed6b395e2
,shabu,3983,c562f92d-395a-4d91-8e46-285d3d6ca0d4
201802-010266,shabu331,6772,1dd35160-0811-4b5e-b83c-48074c309430
201807-013055,shabuong,7594,ff34573d-74bf-4eea-a30a-4d5f99582455
201802-010411,shaming114,6340,8b496b32-abca-4daa-aa86-eaa18ddbfca8
,shanbei29226671,6944,965cdb0c-d98e-41f7-9410-ce84a0b3b45e
201700-002061,shanhost,2946,47330c8f-8524-4831-ab52-403457727733
201806-012458,shanse,7065,7d4f813a-1520-40bd-8bc2-9f31e08e4366
201805-011757,shanwei,7025,f02d1a9b-d69f-4368-ad40-8302424807ac
201808-014188,shanwei2,7932,15c61081-8f75-4c61-9810-92d6a2ef0d25
201806-012736,shanwei3,7182,a433367b-9170-4a33-98ee-071acbc78470
201700-001989,shanwich,2887,028c1d94-e422-4cbd-acf6-ea9a06828ed8
201807-013493,shanzhulin,7698,2b8aadd3-f39d-4562-bc42-2777285634b7
,SHAOBAR,4883,b5718784-b40e-462d-a540-0335f59a7e50
,shaomajn,4337,749a6db6-335e-4306-9cc9-be6407aa9239
,shaomawx,6775,1d039b23-23be-4875-9bc2-3942a480dd67
201811-015914,share01,8733,186e20b1-9e6c-4e05-892c-224f0416db56
201711-001973,sharingkitchen219,5935,0c346a9f-f0ad-43dc-b198-597e7dd416eb
,shavurg,5554,dd70482c-114c-4bde-b2f1-258335a9d2e8
201710-001510,shawn,5055,4da3e434-77a7-499f-ba8a-2d8181b30c36
,sheeppony,6543,bf3dcaa4-23e9-4588-b48c-fcc9b10a5fcc
201700-001816,sheltercafe,2598,23145ecf-4210-4cae-b609-8d4d0fc9c587
201804-011458,shemehouse,8552,a6e0dab4-7190-475e-a9ac-4f6e42822030
201700-000746,shemetogo,733,53414554-20d2-4f00-a8c8-3681585caa99
201810-015127,shenching168,8570,df7b2b14-079a-4495-96c5-99993a194c0b
,shengan119,4411,4521f261-13e3-4cc6-9e39-8c0d10c5ffb1
201803-010718,shengliwoopen,6333,25f93074-4ab9-4cb4-ac50-56b9614f2523
,shengyuan,4576,e603937a-1fd2-49f8-b939-734b9881be05
201700-002007,shenxiantea,2931,ed281c4d-af58-460e-b934-e05efd5b8efa
201700-002981,sherry,4408,1a0d0d9e-c3f6-4c49-9f16-08d0323138d6
,shiangers,7424,8c18be77-f634-450e-bac8-a2f236fdb8de
201711-002221,shianming,5501,75d85438-d49f-488d-b0a7-7eaf36a1c27f
201806-012993,shianming2,7364,1f921142-20d4-4d28-81b8-447df19ea4ed
201800-006016,shieh7575,6108,ae4fd28a-6dd2-4d38-9ba3-0f7678e2c2ed
,shih0322,8525,2bfe648d-20e7-4419-af3d-78dfad711733
201700-000530,shihmo,230,820a1903-cc09-44fd-9ad3-127228bfcf9e
201700-000544,shihsundrygoods,261,f7fa5178-751c-43a5-a068-5039161938cd
201708-000656,shihtou,4759,7cd1ae74-b419-4701-809f-70a3b16dcf60
201700-001996,SHILIU,2897,c215c250-a9a4-4f34-ba85-7ed3e09c21fc
,shinewong,8256,62ac007d-ff21-4070-a463-2fbca67e4961
201700-003087,shinewong2017,4703,9474108f-5dfe-4066-bd72-dac15eea5d2a
201700-002863,shinjuku,4258,ea16a0ea-6dd1-4efb-a11a-09755509e529
,shinoiltc22242973,2335,da18a79c-88a1-4d1d-8781-1aac82b47797
201700-002443,shinoiltn22242973,3428,815fc2a9-519c-435e-840b-49f283404ccf
201700-001855,shinoiltpch22242973,2565,7ba4685f-a3ea-4a97-8a61-b35ffc0ce1b9
,shinthai,6644,05827f8c-d5f5-4e9e-be28-46c6af9cbe2c
,shire2,3836,53901ea5-e2dd-46de-8bb7-e229761e7832
,shirocafe,7434,c5471324-fb5d-488d-b1a6-2bd2e4ccf952
201711-002143,shiyu1,5417,d4a237ed-2773-42a9-9ccb-eb67e1892e29
,shiyun,7734,928013bc-339d-4a85-8f05-ebaedf32572a
201807-013635,shmilycafe,8801,0f23a94a-cf48-460b-9004-a0bfb706b616
,shopboyz122,5951,086e1bb0-465f-4b19-9320-2796555360ac
201807-013458,showa57,7497,62ec6d65-53c8-4b70-a4e2-81ff4ebd1cc7
201700-003683,showhuahotpot,5140,ded1348c-ae8d-4f79-81df-037f800c9531
201810-015602,shps980603,8702,a629c3cd-ca9c-4d6f-9d6f-2f5fcaeb5f0d
,shrgen001,7383,853b3ce2-2f09-4a14-ba33-f5a55c1d02e6
201700-000195,shrimpdaddy,887,05fb6c5a-6788-4921-9862-2e50e7e02a8a
201805-012311,shrimpdaddyty,8007,f5aa9067-55f9-446a-abb0-c207a911cf15
,shrimppa,5566,34906e9c-3931-4385-91ef-d6adae46b3a7
,shrimppa01,6080,1a6359cc-37ab-41b3-81b0-492ccf09816e
,shrimppa02,7550,e7ac087a-f106-4bf8-969c-2d7ecabef24d
,shrimppa03,9087,abb244d9-4a95-45ab-acf7-e29ed5d0c911
,shrimpwaii01,6074,c4a51656-2ba0-48c1-9555-acc2c346b36a
201708-000693,shuangshuanghotpot,4991,65243fba-df3c-4dfa-a7a7-99e2995541eb
,shutofu,7343,5cb0e1fd-4d27-4d5c-97d9-5c66021e4054
201700-002646,sianghaopatisserie,3918,62f6d97b-0033-4031-abdf-207cc3f2f59d
,siansuli,27520,98d110e8-a481-4ae6-87e3-3625dea5a2b9
,silence0716,8054,a3b18d2a-30ae-4e50-93f1-13022656a590
,silver1,1215,b4210a08-0500-455b-962b-48c37759414a
201811-016313,silver2,9048,d30edf7f-1a8f-4383-abfa-84efe5b8ee7e
,simp12345619,7532,9f1af5f8-bed3-43fb-9eab-a7b05910d562
201700-000492,simplebasic,160,78c679fa-25fd-4649-8e41-10c724de9145
201804-011038,simplebasicba,6112,b6c35030-3de0-4059-94a0-aabccc043290
201700-002128,simplebasicpier2,3062,c434ed69-accc-4c88-b740-012171c1e545
201700-000578,simplebasictile,338,6943b333-d9b1-4c85-a2ba-62dbc08fcb7f
201700-002793,simplebasictrk,4130,15c3d261-61e1-4623-91dd-50077302b45f
201808-013918,simplecolors,8030,3afc78e7-dcd9-4c9f-9f10-81495597fabf
,simtea,5976,88ea7110-d9e0-4f23-bdb0-34617fc56789
,sinchew1024,7117,1c8fe205-3f56-4db3-a830-07a4a36fb261
201810-015608,sinchew96,8711,3af35b69-e31c-4332-8fc6-928307680a27
201700-000871,sindo,1088,f44d3430-e7bf-4c9b-8d5d-6000e68204a4
201807-013240,singling,7430,7d5c8524-cce9-4d9e-a37c-4009a40dc92b
201700-003353,singularity,4898,3bda21de-7526-40cf-8d83-beff1e628347
201809-014532,sinhi183,8094,e317120a-6de4-4e89-816d-33462f052b6f
201806-012536,sisley,7077,c98be481-53aa-40c8-a22f-ebbde7f3461e
,sitdown,8486,05d27a06-5052-49be-8958-85e5dfe37d5f
201700-001938,sitdownplease,2801,0a7efd82-0838-425b-8e6b-45902a7d6184
201805-011749,six,7406,f1adead7-5972-491c-b7e9-51c13b0f0082
201710-001518,sixfloor,5097,c7db6e17-6ce7-4967-a342-b1dedfed4bb3
201700-000040,sixtogether,736,d9be4cf3-1cc6-432d-9f7d-473e59b1ca94
,sj01,4487,efc0c40c-4483-4788-a526-ccbf016c7f31
,sj3451419,8767,087f3c70-188a-4e10-9dc6-07f847d34e02
201811-016090,sj36801,8837,3d9ec481-8dcd-4360-a8ba-2a459c546bd7
,sj36802,8896,bd564e5d-bf6e-4184-aa75-37c6a5e306c8
,sj36803,8923,ab794f79-4039-4571-a25c-495d7f559456
201811-016093,sj36804,9077,06d3e759-1274-47e8-8d6e-77d97a34389c
201811-016214,sjdolce368,8841,569b831d-4f8a-46c7-bc9e-5134006d91e5
,sjg01,7467,2880d775-fa2b-4049-af54-660b1fecfd64
201803-010507,sjmc12342001,6400,8042f129-b2e3-40dd-991f-af575f1cd072
,sjsmit5068,8665,1e2c9791-c860-4bc8-b4c9-33a53b9a002f
,sjt183,2025,4c93ddc5-4669-405e-a87b-ad9729450faf
201807-013600,sk26808162,8022,af17b2dd-aec8-4ef9-8a2b-c7dd005df099
,SKINFOODCAFE,2620,b0204e14-cba9-4038-b709-783c3f025bc0
,sky,1268,e7f2c613-54ae-4fca-ac46-3df7911a2064
,sky1201,8954,9967951b-8dad-4f46-94f1-f571e42ad38a
,sky169,6883,a7698cc3-7f54-4477-8ee9-f48d0cf4ea16
201811-015813,skylinecafe2018,8687,d16e40b3-f526-49e5-bb7c-8518e673efc9
201805-012109,skyrainbow,6962,8d1b5c17-1424-464e-acbd-15f43180bf26
201805-012010,skysai0913,6885,fcff703a-a6a2-4704-9be8-61a3a6840ff6
201700-001512,slow,2121,894881a4-040d-4529-93ab-6884ca17a778
201811-015890,slowlypier5,8704,24130cfd-c7de-4832-acdc-55736e9c11ef
201700-000704,smallalley,638,6c4f6eab-dd0c-4682-937c-21bb47acb204
,smallalleydt,5876,c4be6462-8d5e-4763-95b3-6a7cd8017f78
,smalltwo,8774,a21a9184-236a-4bc1-927b-ef4702fcc783
201810-015185,smbnb,8405,f1360e1b-d7b0-4519-a6b0-77f866298400
,smile47,6579,89fb17c5-4a96-480b-a50a-82a673ac975c
201700-000284,smilecafetea01,690,3176843c-c152-455a-9867-c2654d94ec49
,smilecafetea02,170,80cbe826-a755-4d26-a2a0-da1ff3f97b4c
201700-000958,smilecoffee2003,1219,b3782009-5524-4813-967b-0ce8c2c59352
,smilecoffee2016,1220,e659fdb3-36d9-461a-bd92-2657578c9e78
,smileydonkey,6838,2be4a019-d085-47d3-9543-6d745835e357
,smorgafe,2157,98319f05-4aef-43b7-ac76-a0b0795c3cd3
,smz60200657,2567,40b56db4-5df7-43b5-b951-6073399d9006
201700-001222,snail,882,57ffbdbf-2ec8-4907-b5b0-eb8be27faaa9
201805-011914,snowa11,7566,cf612da1-898e-4ec1-adc4-af702e3dce82
201805-012189,snowcy,7567,dc9a582a-b8cf-4751-9706-1dc822f0be0c
201710-001792,SNOWFACTORYbeida,5271,4eff725a-fbf7-47ad-a228-86dfb24f7972
201805-012364,snowfactorychungli,7007,24eeb48d-7896-4231-8a80-6378574e381c
201708-000947,SNOWFACTORYyonghe,5231,bbc465d1-65f7-4d05-85a8-4629f03af301
,snowhouse,7537,cf0bf855-57d7-4310-959e-aa069c51a858
201710-001479,SNOWKON,5064,a8f7e5ae-5375-4148-8ff7-1a64614c2c85
201804-011423,snvillage,7751,86827a81-67b3-4fcf-b5c7-aa62099f1f23
201712-002556,soappicker,5764,150203b5-d0bd-4213-96f3-091f5347da56
,sofashioncafe,5874,9554ced4-267c-40fc-9b59-d2df562dee79
,sofree001,1272,104bdba0-dd4d-49d7-86ce-e616f472847f
,sofree002,2407,bf828cec-76ee-464e-ad2a-fcaec18514c2
201804-011450,solcafe,7040,0666e581-82e0-4ea0-82f8-bff67cba530b
201700-000637,solopizza,444,828c845e-a828-4cbd-86a7-85ccc9271bc0
201700-000923,solsiam2009,1179,a2621331-c314-4247-884d-137d2a395e3a
,solstudio,5726,bb62bd56-1e43-47ee-b8d6-8539f9e4498d
201808-013941,solwow69723403,7830,e0f56c55-e789-4140-97b3-dd0dac08f06e
201700-001473,somadh,2047,7e50aa4e-b52a-4159-a1e1-7b3dd3d0a840
201700-001474,somayk,2048,0cd4aba0-066b-4fd1-8c94-dfe0b0bf0ac5
201700-002917,Somebodycafe,4395,d67501ba-13b2-44af-9cd9-a0989f958f4e
201808-014209,sometimes,7890,3c27c119-ab5d-46dd-9c78-b987897d234c
201804-011296,sommfinewine,6654,d7a2167b-ec8b-4955-a255-427c9d759d16
,songjiangting,1862,9407ac96-4370-4bf4-8ff7-f14d19c224d5
,songraman,4609,42b28e6a-9dd4-4d04-9658-11dd10278326
201806-012954,sopar,7590,06dec64f-fe25-4448-9a93-033dcd1025cc
201806-012721,sosocafe,7405,753a6780-6fc2-4591-8d11-b283cdafc5e4
201700-000905,sotcafe,1152,d6c3e4d4-cf63-409d-b7bf-27df873ba6ec
201700-001929,sotceo,2776,a627e312-697d-43d8-a015-fffe427679d8
201811-016312,sothotpot,8932,713bdfa9-2463-4cd5-84b9-fbbc4782ba48
201805-011943,soulba,7091,0a02e532-0281-4759-8606-f56d05247e5f
201807-013088,soulgaggininder,7419,201c5fa0-eb4d-42bc-aa52-a60da4735666
,soupfactorytw01,5196,800c556c-5bb4-4ece-acd9-f15017a3d35a
201709-001139,soupstartw,5164,ec06f209-647b-4f2f-89a9-91510d39bd12
201812-016682,soupstockstore,9055,952a08d3-0de3-4198-b0fa-1130f7ecb332
,soupstockstore1,9045,dfdb5005-56df-4fbf-86e4-2694d94055ec
201811-016335,soupstockstore2,9046,32b2eb57-6a80-459f-89cb-82b1cdf7344d
201700-001828,soupstockstore3,2618,c483d0ca-1325-4c34-b573-825290d5a907
201711-002274,soupstockstore4,5491,91692094-df5a-402c-b379-3ad1cb5ec723
201810-015232,soupup,8470,e263cf11-428e-424c-ab82-2a07bf04503a
,south1999,5746,7a635b30-9a76-46a2-8dcf-6a2aad8375bf
,south42532704,4731,39713c46-8fda-453c-9c49-497798627d5c
,southbeachalleys,2044,2f5d692b-1d31-4314-a372-4a3db1b22d2d
201700-000697,southking,617,3df4e078-0654-4262-9556-d9e0d33ef5eb
201700-001521,southpaw,2116,b457683f-ed5e-43be-ae3f-6f44731a644f
201810-015718,soy1,8839,f8d1be09-04eb-4deb-bfbe-cb9585cfe147
201700-000151,soya3141,292,61a7f9e5-159a-48ab-9d9d-0b22d921a2da
201700-000025,soymilkhq,3471,b00058b5-4cec-4f55-9b3f-1a046edb3672
201700-000026,soymilkhq1,2795,731e4401-7587-44fc-ae69-592edf3b4085
201801-003236,soypresso,6336,199e0da5-278b-47c5-9cf9-8a712d5707c0
,soypresso1,8105,a33c3388-f4bf-48c5-b5cd-272625537890
201811-015970,soypresso15,8802,492a6a57-ef50-4590-b843-3cd7bba37724
201808-013952,soypresso8,7865,1ce57373-ca2b-4f08-8849-20a292c2c474
201700-000446,sp,349,9bea5d13-ac53-42ec-8a85-7e9c7de6e95f
,sp25,7403,d9ae1efe-a6d6-4357-b1a8-1677cff2493a
,spaccessory,6922,6435c70e-93ca-4a48-9fd6-caa779641aab
201712-002363,sparadise568,5624,799d1c16-77f0-46db-a74d-7e3d680fc93c
201808-014173,spdiner,8467,3b544f2b-82fe-4232-8af6-2169c9aa76a7
,sphong,9779,e1aff660-e83a-4d5f-bb5c-33b6bed4ba60
201700-001620,spicychickenpot,2270,5dcf4db3-5625-4080-a45b-b89296ff14d3
201700-002619,spicyfish,3882,04766bcc-4035-4c42-b8a0-22965007537e
201809-014505,spicynoodle02,8173,3c604ba5-4e51-490b-bf87-4dc353792fae
201803-010993,spo54504909,6956,e56e7cf6-9737-46a9-8fd2-da71d84e8424
,spottpe,491,c0e18325-5fad-4966-8228-639672b87967
201700-002282,spring,4193,59dffd15-4fc7-4690-8b1a-b7b412176c86
201802-010362,spring0604,6212,54aeba8b-a3e0-4363-a488-acbc170007b4
,spring100,7507,f4e94c4a-9e1f-4965-a759-e4cbc3db9932
,sprita,9780,ccad8c7e-1e07-49a3-bded-20805730bb89
201700-000677,sprout,536,0a7e1573-295f-4333-b5d8-59046a04fe84
,spvita,9390,ce1e5796-fc51-4599-862d-09491757ffe5
201700-001747,SR45876955,2482,3d3cee91-cfe7-4ab4-ab36-978aab2b6383
,src29047840,8897,e765ae04-a4ae-4b67-a504-257eaeda15fe
201809-014421,srtgrillhouse,7983,41986d92-2115-4467-bb3d-d3db9b89f390
201806-012828,sskrwh,7215,e4f9d25e-a75f-4252-91e4-5242e6a79437
201700-000357,Ssr,1048,72443fca-3c9d-4640-8291-a7cba55b6bb0
201801-003139,stacey,5973,781774c0-5afb-40b5-8979-4fe0d4f97927
201802-010256,staffonly,6735,34ac78af-5b73-42fe-a0c7-8dae08bfb9cd
,stage5,8402,f4a4418d-648d-427f-a66b-a5a4a42bbb96
201700-001333,STANDCOLLECTION,1853,28eec06b-e801-4c3a-afd6-044b3f2f6ca0
201806-012767,star810205,7572,34df3824-7eab-4e0b-bda9-fbd0e8beab8f
,star8878,6170,64484eda-668f-4e7f-b134-6e0cf643cd86
201700-001649,starmoon,2318,3074f57d-2a73-4c62-adec-4b2dfbbbb37f
201700-002228,starmoonc,3230,c10556f1-f1cf-46b7-8773-e665e4ee42f9
201700-002226,starmoont,3229,c58300dc-78c3-47a6-80dd-9c01d7e3cce9
201809-014710,starscafe2019,12775,aee1d0df-aaf8-4643-a0e7-58e79aea0a35
201803-010999,stay2018,6900,78c218c9-3b71-4fc0-81bb-9cd7a9dcc77a
201700-002489,stayhere,3601,55c69266-e287-4dcd-97c5-f25d72711ae5
,stayhere139,6349,f1631ca9-5b28-421e-832e-cd420357aaee
,steakhouse,8677,5169eddc-53df-4fb0-8051-5af2f11ca7f1
,steameden,4958,fd18f4f9-11b8-47e9-be6b-fb8ae2f405ed
201805-011902,stkkyudo,7030,d861481c-4bad-4043-b5c0-be99152bac78
201700-001528,stocktoto,6184,629476a7-2619-49a5-ab45-d9c4704268a7
201803-010878,stomach,6514,7fe540c4-e3d8-4075-ad3c-ba8309922d5d
201801-003129,stone69410325,6651,e7482afb-4d73-4643-9651-db731d332e67
201812-016489,stonehouse,8969,7c055c72-926a-435a-8a65-401efcff036f
201700-000309,stonehouse63,1115,b060a1dd-f754-4d13-aa1a-1b32805c4b06
201700-000263,stoppagetime,599,00b7e8c3-2122-4274-a5cb-837d151c4b83
,store1,915,7f91e28d-a5dd-4cc1-ad76-c908ca347e53
,store2,1144,762c82ff-a481-4d4a-98cb-3812eee2888e
201807-013095,storyworks,7617,29675f25-a9ca-4e79-acd8-4528080c5724
201700-000852,stovepasta,1029,8cdf3792-ecd1-490d-a228-5748b997512a
,strangeseven777,8609,0e65148b-3097-4f02-81b9-ed2800f9533b
201806-012562,streeno6,7291,f75b8ca5-27ad-4ad3-ada5-c1d9b4ae6b17
,stskbook,9283,a42ed41d-4195-49f4-9ba3-ddf71a024fe5
,stunnerbar,6191,dabb7e01-08e6-4f3d-9133-507f81ced633
201801-003123,stylesteak,6231,a1c9f209-67aa-41c5-b7ff-8a2e20da3e34
,styletalk,7399,5b8693b1-aeac-478b-aa4d-61f200833017
201808-013884,su3ru18,7774,8085c028-cb49-4be0-9cf8-f17f2e878634
201809-015015,subtshilin,8600,7dcac381-81fd-43b5-b9e4-0cb90458d2df
201810-015310,subttake,8601,66152c6c-ea63-4dbd-abb4-58d019836406
,subttsa,5900,0a26d8b5-f66c-453b-90e0-4148df53285d
201804-011472,sucretaiwan,7394,4c90565f-3399-42f6-994f-a19282ecfea7
201807-013522,sugar,7846,643a3413-763d-4971-8027-f3b9c5061e3e
201700-000041,sugarbistro,595,416a41f6-e2c7-4ebc-a064-ff0eb5f6d419
201700-001829,sugarpea,2582,733fc54f-692c-47a8-873b-2f4d437e9154
201712-002622,sukiyaki2005,5760,6172249d-cbd4-47f2-a1a7-e54860b553c4
201700-001014,sumiishokudo,1314,c8058ce9-86a1-4199-ab8c-242528122cb0
,summer,8979,cd3c929a-7298-4cb2-b5dd-337eaccecd6e
201709-001222,sun,4926,21b1b179-50fb-487b-a505-9414f3e49e3d
,sun1,1438,ffaee7a8-3f7f-4af4-9454-2e546e26f4da
201805-012174,sun3323,7358,be1dc266-f303-4d6f-aec1-6fa32acf20a0
,Sunboygo,875,d73038b4-0585-49c7-bc71-6a84b6089e3a
,sund0610,7396,42d8813c-c6d2-41f5-8096-00c249274235
,sundoya03,6747,46f01558-4b8c-483a-a8a2-599d816b2ef4
201700-001627,sundoya1011204,2278,1f865a05-b302-4e90-93e5-de90bb99c0f1
,sunlight,4223,b6f47671-6874-42c1-ba11-253c9b2d75dd
,sunnyday,1852,0dba12c2-4314-4f85-b41a-de067236bb46
,Sunnydaytaipei,88,76095e62-e74f-4977-8f68-0e084bb7a2d2
,sunnyhouse,4160,d9f30c7e-fe63-4181-be51-19f4089e04f1
201700-001497,sunrise,2104,90e30e37-70bb-49d0-9598-5cd6c99f670c
,sunshine,7111,612b49c6-d01c-4ab9-84ff-1f79ad528e9f
201808-013845,sunshinetown,8177,9ae9c320-983c-4a00-be36-ee78ec5b087d
201806-012960,suntanfactory,8230,1f50f543-a04f-444f-9a60-d71e3260dea3
201710-001473,sunvis,5906,c712f03a-cc51-4dce-b751-f98782c05e8c
201707-000533,sunwithcheese,4648,3ae0a36f-2e2d-40b9-b61c-955f076227ec
201700-002301,supersenor,3316,55fd98a0-644d-4d92-a667-0723e7f0a55e
201806-012693,supyogaom,7145,4182f1ec-7735-4ecf-8c70-8a6bbf96fa0d
,surpriselab,2029,8a5a85f6-5712-4ff4-8857-39b519000227
,sushi12,9200,79f67b59-910d-4c46-8bc3-52244b097ee8
201712-002451,sushinanami,6476,3e8df5c8-9cdd-46b6-95c6-033896cc134a
201700-003287,susui2009,4865,95191d6c-1005-4735-9d85-bcb559836eb1
201803-010909,svarthull86,7062,e3a130af-1580-4a62-a025-cb6a01a9e4cc
201700-001845,swagguilt,2655,9b14a84a-0411-49d1-a187-72ab9c2384f3
201712-002490,sweet42550884,5657,ed36d62d-a31e-402c-95b3-c8b809a35f32
,sweetbar,6457,33fd9789-1569-49df-b1c0-252887c2e63d
,sweetdance,2853,7c7b50d7-7d61-492d-a6a1-fed0d048b2c1
,sweethaven,3244,3394aefb-4592-44ce-b96c-d864673f3854
,sweetjosun,5700,83e2b540-6c01-43ea-8040-ca23236bba0e
,sweetjosun01,7964,0e3cbcfd-ef97-4d71-b243-c77b03880edf
,sweetjosun02,8141,adeb98d8-8251-4dac-8199-4e95860d1e94
201700-002520,sweettooth,3635,fd391ea9-7e3f-479f-89af-829aa5513dd5
201700-001501,swell,2096,e7e07a00-c48e-415a-b86b-7c627fef0d10
,swingblack,572,0da9a00d-661d-420c-b09a-20212307f279
201700-000090,syml,6181,6ef5626d-ac73-4c65-88c0-8a1634803490
201800-100000,symllimited,6327,666076b7-11fd-437e-8b76-964c1f9dd351
201700-000612,synmao,399,8d4a4025-158a-437c-86a9-84c5590d2d1f
,sys23715580,5241,be0af794-8333-4cbb-9045-30c6a93193b2
201808-014322,sys582,8180,f66a819d-1f32-44c6-9c1a-728b61a6c5ac
,sys99,4236,5bf12ddd-1ca3-44e1-be82-c70d1b549110
201700-001499,t01scrxz,2032,da1ee928-cb73-4ef4-9ae0-01d1734ccfe3
201700-001161,t01w1ez1,1529,95a94f0c-638d-4f45-9483-353d889e046c
201802-010301,t02122u,6571,c83879af-e057-4a98-ba7e-f13817b05cb4
201700-003225,t021fz5,4715,788256f0-d1ce-441c-9c30-46ee6b3a47ae
,T035MRXZ,1775,74381003-bd11-4b50-86fc-a27f4ddf1a4e
,t05v5ev,2033,6b3aff1c-6378-4cdb-8070-11e2ce1be056
201708-000816,t15wstv,4684,2de5f3d3-d156-4165-98f1-b2752b13aac7
201700-002664,T17EVCW,3902,1cf9c9b0-b222-4b5e-870c-449458c1fe2c
201700-001286,t17evhu2,1773,535b23c0-728f-4ced-8ad6-c8ecd8ae379d
,t1cafe,6101,193fd1ef-05fc-4e4c-8c7b-b6d3cf15e763
201700-000086,t2kitchenbar,797,0b61f508-81b0-4b5a-9dac-f7da0439f78d
201708-000729,T69670996,4650,a0cf079b-a73b-4071-a975-460e3b05117e
201708-001050,TABASO,4806,a09cfd2c-a100-4366-9e23-b0f481999397
201806-012852,tabeyakiniku,7429,76c0a956-076d-4362-9e88-1ac95b9feb39
,table113,6609,7d345981-8d17-4d9e-b618-77a12eadb880
201700-000364,table2cafe,246,ae3d7c0d-fea5-4fc1-91b6-32e504156be6
201709-001407,TACB,5467,63e5a2c2-fd85-4548-9a28-b33350590138
,tacomonkeys,3623,3752130b-e453-44e5-926c-ecfb8e032243
201700-002233,tacomonkeys2,3700,b5542624-29a8-45b1-9853-e900c5418a06
,tacomonkeys3,7217,1dec1d90-2918-4e8e-92ec-7ff35de8b97b
,TACSBAKER,3116,b309503b-2d2b-47f5-9464-52a440237a8e
201804-011524,taebak,6854,6159d149-4932-4fa8-948c-1f4beb108a14
201710-001790,tahoja,5478,b3589cac-7e44-47ad-9995-70e04810a75d
201709-001404,taiwammama,5604,1ac340b7-83a2-496b-ad71-4080488f4b51
,taiwandou,6048,f5540f66-1d9b-49fb-ae5a-d4dc469e3a35
201810-015425,taiwanjinkuang000,8532,bc9b21be-012a-483d-abd3-1369c04d7234
201700-002196,taiwansu,3195,e2276554-4b05-478f-a885-63a27ea18a62
201707-000503,takeabite,4621,29dcd2e6-95af-4d5e-8fde-8337ba5ef3bb
,takeda7051,5693,72be253b-29f4-4410-a04a-a9b7b0d63897
201706-000140,takeoutcoffee,4683,978e1e85-f76f-40ed-a66e-bcaaeb463da0
,takumi,4023,8ea6236d-e112-4f4c-adb3-bbb81b9c0ffd
,talio,7307,a286ec83-dd3a-4ede-b909-f90d61344db9
201806-012688,tamashii,7176,b1eb34ce-b867-4f61-8fac-61addd97d997
201700-000259,tamatama,880,69652af1-5f32-4069-b2ff-7dce4a7e6a24
201700-000398,tamemoose,361,e29944c1-60af-449c-bed8-c46b85d2231a
201801-003239,tamp,6455,a34af56c-5923-4d91-ada9-bb079c2a6234
201809-014509,tan,8024,ed7abb56-6c93-43bf-a5e1-411b18c58d70
,tanghe,8139,e890aa49-8b88-413f-a4d6-01995feaaf0b
201809-014560,tangnoodles2018,8438,befa4a29-8254-4222-b2a4-3d7f98edaf19
,tangyou7354770,4993,65cf302c-9542-4d3a-8cb8-7fed571abe62
,tanzistore,6307,71004f67-fef4-4721-9315-8e19f1b9d0fc
,tappo,7601,f7f04d76-8bdc-4ff4-9bff-87e599edff80
201801-002851,tarocooking,5858,fcf46251-13cf-40e5-94b0-8dc88232d22e
201802-003391,tassturkeyrestaurant,6652,f51de7d8-9891-4275-a754-a32bb69792ea
201809-014806,taste,8264,a40df388-7d41-4895-96e4-e2c329b3f6dd
201700-002205,tastingtable,3599,d92687c7-e99d-4582-b60d-06027c78e555
,Tata145,1127,1e0511f9-aa2c-4f32-b635-8532fdcb1696
201700-003612,Tbao,5272,1cc72c32-e22e-48e7-b3c3-a5a4949ac34c
201700-002920,tbcs01,4372,354947f4-e55b-45b9-b178-09c48a1d26e0
,Tbeauty168,7885,fee881dd-770e-41cd-8eb7-47fb2bddc954
201700-001050,tblacktofu,1366,c45012ff-3061-4a40-af27-ac9fd1dc272e
201700-002687,tblacktofuo,4009,29bbd077-e80f-46c0-b1da-4050cc49ea99
,tbt50881681,8538,2faa395b-7917-4b0e-bf34-de6da3f86e80
,tbtcbh2017,4315,16b497a9-19e3-41af-a872-f43aed39d92f
201800-100023,tcfy16537,6070,0ca67678-27d6-4ce1-99cd-0ddc2ad282d0
,tcizakaya,2571,a89e082d-f627-4797-b089-12287beafbd6
201808-013862,tea91389138,7798,cb135d57-3ad4-4fe5-81b4-28e9bb4de0f7
201804-011248,teabar888,6752,f7f3b75f-e3e8-4e1b-8bf6-5b7d22f3d6d8
,TeaBox,1054,9a3505ef-ee2f-4f16-aee2-a597c3b824a6
,teaculture,8520,df63ef5d-c5cf-4853-b5a2-c3627dda7abd
,TEARASA,1367,ab0fd50c-a4af-4abb-9458-f5a83c4f9219
201806-012646,teddy0521zz,7857,b3b4e688-3213-4c9d-ae6a-95b79b4f43f1
201700-000721,teddybear,671,0e195024-2eae-47df-83aa-5a00559bb3fb
